Close,High,Low,Open,Volume,target,time_idx
NFLX,NFLX,NFLX,NFLX,NFLX,,
65.24714660644531,65.60713958740234,64.45143127441406,65.0585708618164,8464400,1,28
66.5857162475586,66.62999725341797,65.42285919189453,65.42857360839844,12968900,1,29
67.13714599609375,67.37142944335938,65.94428253173828,66.51571655273438,11170600,1,30
67.86571502685547,68.06999969482422,66.64571380615234,67.02285766601562,10316600,0,31
67.80000305175781,68.71428680419922,67.57428741455078,67.85713958740234,10432100,1,32
68.31428527832031,68.37428283691406,67.63714599609375,67.94999694824219,9422000,0,33
67.40571594238281,68.31428527832031,67.14286041259766,68.30000305175781,9031400,1,34
67.83999633789062,68.08428955078125,67.355712890625,67.37285614013672,6075300,1,35
68.33285522460938,68.7942886352539,67.80714416503906,67.80714416503906,6854400,1,36
69.00428771972656,69.5,68.43000030517578,68.62571716308594,10852800,0,37
67.84428405761719,69.42857360839844,67.81857299804688,69.08142852783203,11516400,1,38
68.60713958740234,68.60713958740234,67.23428344726562,67.71428680419922,10187100,0,39
67.81571197509766,68.45714569091797,67.50714111328125,68.34428405761719,7426300,0,40
67.11000061035156,67.92571258544922,66.18285369873047,67.52999877929688,17453800,0,41
66.80714416503906,67.46428680419922,66.41999816894531,67.42857360839844,11244800,0,42
64.87428283691406,66.92571258544922,64.84428405761719,66.64286041259766,12888400,0,43
63.66143035888672,65.09285736083984,62.82857131958008,64.98999786376953,18970700,0,44
62.15142822265625,63.3514289855957,61.98285675048828,63.01571273803711,17947300,1,45
62.88428497314453,63.939998626708984,62.2400016784668,62.2400016784668,16363200,1,46
64.04571533203125,64.58285522460938,63.34000015258789,63.34714126586914,14654500,0,47
62.628570556640625,64.05714416503906,62.36714172363281,63.907142639160156,10161200,0,48
60.281429290771484,61.547142028808594,59.619998931884766,61.547142028808594,26796000,0,49
59.788570404052734,60.69428634643555,59.38428497314453,59.71285629272461,18428200,1,50
60.44571304321289,60.650001525878906,59.29999923706055,59.73857116699219,14634900,1,51
60.744285583496094,61.211429595947266,60.255714416503906,60.459999084472656,11449900,1,52
61.18571472167969,61.78571319580078,60.895713806152344,61.33714294433594,13641600,0,53
60.71428680419922,61.15571212768555,60.33000183105469,60.88999938964844,7664300,1,54
62.611427307128906,63.09857177734375,61.11857223510742,61.13571548461914,16888900,0,55
60.25,62.691429138183594,60.244285583496094,62.68428421020508,21652400,0,56
59.75143051147461,60.4471435546875,59.38999938964844,59.628570556640625,16039100,0,57
59.25285720825195,59.84714126586914,58.57285690307617,59.33000183105469,15852200,1,58
60.36714172363281,60.56428527832031,59.36428451538086,59.71571350097656,13272700,0,59
59.52714157104492,60.41999816894531,59.45571517944336,60.11000061035156,14248500,0,60
59.01714324951172,59.78571319580078,58.702857971191406,59.64285659790039,14639800,1,61
59.1542854309082,59.60714340209961,58.861427307128906,59.07143020629883,9864400,1,62
60.33000183105469,60.4471435546875,58.46428680419922,58.76856994628906,10730300,1,63
60.494285583496094,60.84857177734375,60.0428581237793,60.49714279174805,9977100,1,64
63.04999923706055,63.10714340209961,61.18428421020508,61.2014274597168,22327900,0,65
62.78571319580078,63.13571548461914,62.11428451538086,63.0,13455400,1,66
64.93856811523438,64.99571228027344,63.9471435546875,64.39714050292969,22367100,1,67
67.81143188476562,69.28571319580078,67.05714416503906,67.23999786376953,44436700,1,68
68.38714599609375,69.14286041259766,67.42143249511719,68.85713958740234,28641900,0,69
67.92285919189453,68.70428466796875,67.36428833007812,68.70428466796875,42528500,1,70
80.29285430908203,81.25,75.71428680419922,76.0,104500900,1,71
81.6500015258789,82.14286041259766,79.71428680419922,79.77857208251953,58306500,0,72
81.05571746826172,82.30428314208984,80.38143157958984,81.78571319580078,30766400,0,73
80.06285858154297,81.48428344726562,79.80000305175781,81.23428344726562,15925700,0,74
79.66857147216797,80.71286010742188,79.5442886352539,80.21142578125,12089700,1,75
79.86571502685547,80.34285736083984,78.9557113647461,79.65571594238281,12687500,0,76
79.77143096923828,80.8085708618164,79.50714111328125,80.17285919189453,11045300,1,77
80.86856842041016,81.78571319580078,80.2300033569336,80.29285430908203,15246700,0,78
80.43714141845703,81.27857208251953,79.94428253173828,80.58999633789062,8826300,0,79
80.40714263916016,81.05571746826172,79.644287109375,80.06999969482422,9534700,0,80
79.5,80.8357162475586,79.12428283691406,80.23714447021484,10565100,1,81
79.57571411132812,79.9671401977539,78.894287109375,79.855712890625,8906100,0,82
79.27143096923828,79.71428680419922,78.9000015258789,79.57142639160156,7967400,1,83
80.79285430908203,82.44285583496094,80.75714111328125,81.23857116699219,27116600,0,84
80.07714080810547,81.21428680419922,79.52143096923828,81.02857208251953,11504500,1,85
80.74857330322266,80.7942886352539,79.45714569091797,80.11428833007812,10220700,1,86
82.0857162475586,82.1528549194336,80.96428680419922,81.04142761230469,13828500,1,87
84.27857208251953,84.85713958740234,82.18571472167969,82.32428741455078,23882600,0,88
83.37714385986328,83.8085708618164,82.99285888671875,83.8085708618164,11907000,0,89
82.87285614013672,84.1971435546875,82.6914291381836,83.40428924560547,11155900,1,90
83.8357162475586,83.92428588867188,82.33000183105469,83.28571319580078,8898400,1,91
87.60713958740234,88.34857177734375,85.7557144165039,86.36428833007812,37053100,1,92
88.26714324951172,88.53428649902344,87.02428436279297,87.5442886352539,14812000,0,93
88.06857299804688,89.78571319580078,87.80999755859375,88.8885726928711,19101600,1,94
88.79000091552734,89.10857391357422,87.36285400390625,88.21428680419922,12756800,1,95
89.00285339355469,89.57142639160156,88.18142700195312,89.08142852783203,12767300,0,96
88.83856964111328,89.40714263916016,88.69285583496094,89.17857360839844,7466200,0,97
87.99285888671875,89.06143188476562,87.78571319580078,88.87428283691406,9646000,1,98
89.85713958740234,89.90714263916016,87.92857360839844,88.14286041259766,10506300,0,99
89.50714111328125,89.855712890625,88.93000030517578,89.71428680419922,7821800,0,100
89.15142822265625,90.2057113647461,88.9557113647461,89.47285461425781,12712000,0,101
89.00285339355469,89.12142944335938,87.94428253173828,88.83714294433594,9926000,1,102
89.12999725341797,89.67857360839844,88.40571594238281,88.71142578125,7529200,0,103
88.8085708618164,89.73285675048828,88.644287109375,89.24285888671875,6237700,1,104
89.34857177734375,89.42857360839844,88.04285430908203,88.37857055664062,10074400,1,105
90.45999908447266,90.54000091552734,89.12571716308594,89.21428680419922,11624200,0,106
89.60428619384766,90.81571197509766,88.99571228027344,90.71428680419922,11148900,1,107
92.44999694824219,92.71428680419922,89.33428955078125,89.33428955078125,22024800,1,108
95.87142944335938,98.97000122070312,93.22571563720703,93.39571380615234,57121400,0,109
95.09428405761719,96.91857147216797,94.08714294433594,96.88999938964844,26623100,0,110
94.41857147216797,95.34285736083984,94.12428283691406,94.91571044921875,10278800,0,111
93.43142700195312,93.5914306640625,91.6585693359375,92.85713958740234,19054000,1,112
95.27285766601562,95.60713958740234,93.6914291381836,94.24285888671875,16043300,0,113
94.27143096923828,95.13285827636719,93.95714569091797,95.13285827636719,9905000,1,114
94.74285888671875,95.3414306640625,94.36856842041016,94.65142822265625,8962800,0,115
93.87142944335938,96.41857147216797,93.82142639160156,96.24285888671875,19814900,1,116
96.4142837524414,96.69285583496094,94.18856811523438,95.04285430908203,16732800,1,117
97.31285858154297,97.38999938964844,95.75,96.3357162475586,15626100,0,118
96.94428253173828,100.89142608642578,96.39714050292969,100.0142822265625,77138600,0,119
94.89142608642578,96.0,93.45857238769531,95.48143005371094,41623400,0,120
93.08856964111328,95.31428527832031,93.08856964111328,95.30000305175781,30314900,0,121
92.23143005371094,92.91285705566406,91.11714172363281,91.5057144165039,24575600,1,122
93.84857177734375,94.355712890625,92.78571319580078,93.35713958740234,16880500,0,123
93.63571166992188,95.23857116699219,93.21857452392578,94.80571746826172,14699300,1,124
94.0442886352539,94.19857025146484,93.21428680419922,93.99857330322266,11053000,1,125
94.57142639160156,94.92857360839844,93.33999633789062,93.47285461425781,11808300,0,126
94.0914306640625,95.42713928222656,92.62285614013672,95.01285552978516,21573300,0,127
93.50714111328125,93.99571228027344,92.28428649902344,93.47142791748047,12990600,1,128
95.72714233398438,95.84571075439453,94.28571319580078,94.9000015258789,16731400,1,129
97.22856903076172,98.50285339355469,96.9000015258789,97.52285766601562,21636300,1,130
101.08714294433594,102.3085708618164,98.07856750488281,98.09857177734375,33205200,0,131
100.37142944335938,101.63571166992188,99.6528549194336,101.27143096923828,19736500,0,132
98.12999725341797,100.75,97.05000305175781,99.97000122070312,30898600,1,133
115.80999755859375,116.48999786376953,107.68000030517578,111.0199966430664,63461000,0,134
114.7699966430664,117.87999725341797,114.23999786376953,117.33999633789062,25136900,0,135
110.55000305175781,114.69999694824219,110.13999938964844,114.69999694824219,22676900,1,136
112.51000213623047,113.70999908447266,109.31999969482422,110.20999908447266,14085400,0,137
111.5,113.87999725341797,110.55999755859375,112.13999938964844,10500500,0,138
110.0999984741211,112.18000030517578,109.83999633789062,110.91000366210938,8306800,0,139
109.33999633789062,111.68000030517578,108.9000015258789,111.55000305175781,8125100,0,140
106.43000030517578,109.86000061035156,106.25,107.79000091552734,11302600,1,141
106.9000015258789,107.94000244140625,103.87999725341797,107.29000091552734,11155900,1,142
107.08000183105469,107.75,105.4000015258789,106.83000183105469,6695600,1,143
111.55999755859375,111.9000015258789,105.4000015258789,106.4000015258789,14229200,1,144
114.30999755859375,115.0,111.1500015258789,111.94999694824219,16349100,0,145
112.55999755859375,114.5999984741211,111.77999877929688,114.5999984741211,10144800,1,146
121.1500015258789,122.79000091552734,113.0,113.1500015258789,29653300,1,147
123.70999908447266,129.2899932861328,122.70999908447266,125.62000274658203,26946500,1,148
126.44999694824219,128.85000610351562,122.04000091552734,126.29000091552734,24716700,0,149
123.5199966430664,126.5999984741211,121.30000305175781,126.41999816894531,17360700,0,150
123.02999877929688,126.5,121.51000213623047,126.08999633789062,13424600,0,151
122.73999786376953,123.76000213623047,120.0,120.01000213623047,11596800,0,152
120.51000213623047,122.44999694824219,118.66000366210938,121.47000122070312,13822500,1,153
123.7300033569336,125.7300033569336,119.33999633789062,120.98999786376953,15284400,0,154
123.38999938964844,125.0,123.0,124.95999908447266,8667700,1,155
125.36000061035156,125.69999694824219,122.58999633789062,123.13999938964844,9233800,0,156
124.05000305175781,126.75,123.55000305175781,125.26000213623047,9382000,0,157
122.05999755859375,123.69999694824219,121.5,123.5,10115300,0,158
112.48999786376953,121.44999694824219,111.33999633789062,119.80000305175781,28045300,0,159
103.95999908447266,110.0,102.75,106.19999694824219,33228300,0,160
96.87999725341797,109.62999725341797,85.5,88.75,59951900,1,161
101.5199966430664,107.87999725341797,101.5,107.75,37620700,1,162
110.12999725341797,110.27999877929688,102.0199966430664,107.1500015258789,36164600,1,163
117.66000366210938,118.25,113.0199966430664,114.94000244140625,37056100,0,164
117.62999725341797,119.3499984741211,115.87999725341797,116.3499984741211,20240200,0,165
115.02999877929688,117.0,113.76000213623047,115.23999786376953,17005600,0,166
105.79000091552734,111.23999786376953,103.81999969482422,109.3499984741211,35977100,0,167
105.44000244140625,109.5,100.30000305175781,109.30999755859375,39843300,0,168
101.05999755859375,104.16999816894531,100.11000061035156,102.69000244140625,29546700,0,169
98.79000091552734,99.93000030517578,97.33999633789062,98.05000305175781,24212000,0,170
94.94999694824219,102.5,93.55000305175781,102.08000183105469,43479700,1,171
99.18000030517578,102.79000091552734,95.5199966430664,96.51000213623047,35524400,1,172
99.4800033569336,100.8499984741211,96.77999877929688,99.41999816894531,21031900,0,173
97.51000213623047,100.8499984741211,97.2300033569336,98.56999969482422,17373900,0,174
95.69000244140625,97.91000366210938,94.33000183105469,96.83999633789062,15546000,1,175
99.16000366210938,99.6500015258789,93.61000061035156,95.22000122070312,22591100,1,176
104.08000183105469,104.4800033569336,99.33000183105469,99.69999694824219,28058200,1,177
104.20999908447266,107.5,101.83000183105469,103.66999816894531,25817700,0,178
102.62000274658203,104.36000061035156,100.70999908447266,102.0,21715000,0,179
100.30000305175781,103.7699966430664,99.55999755859375,103.30000305175781,17900600,0,180
98.47000122070312,99.9000015258789,97.0,98.29000091552734,16717900,0,181
98.06999969482422,99.73999786376953,97.66000366210938,98.5999984741211,10264500,1,182
103.76000213623047,104.0,96.77999877929688,97.11000061035156,21274500,0,183
102.23999786376953,105.44999694824219,101.56999969482422,105.30000305175781,19066600,0,184
99.47000122070312,103.33000183105469,97.83999633789062,101.56999969482422,17026600,0,185
98.3499984741211,100.62999725341797,96.8499984741211,99.62999725341797,17405900,1,186
103.26000213623047,103.45999908447266,99.05000305175781,99.91000366210938,17027600,1,187
105.9800033569336,106.11000061035156,101.12000274658203,102.91000366210938,17426900,1,188
106.11000061035156,106.87000274658203,101.44999694824219,103.01000213623047,21526700,1,189
111.25,112.27999877929688,105.76000213623047,107.4800033569336,21157900,0,190
108.33000183105469,112.25,105.63999938964844,110.33000183105469,20629800,0,191
108.0999984741211,109.77999877929688,106.75,108.83999633789062,12329500,1,192
114.93000030517578,115.05000305175781,102.5999984741211,107.94000244140625,42831900,0,193
113.33000183105469,115.83000183105469,112.44000244140625,114.11000061035156,22455200,1,194
113.44999694824219,115.41999816894531,112.36000061035156,114.44999694824219,12624500,0,195
109.7300033569336,113.72000122070312,108.77999877929688,112.8499984741211,17512100,1,196
110.2300033569336,111.62999725341797,108.05000305175781,111.5,33231500,0,197
101.08999633789062,104.87999725341797,99.0999984741211,103.7699966430664,48484300,0,198
98.98999786376953,101.6500015258789,98.41000366210938,100.20999908447266,21340500,1,199
101.69000244140625,103.62000274658203,96.26000213623047,98.06999969482422,29964700,0,200
98.98999786376953,102.11000061035156,97.58000183105469,101.05999755859375,17345600,0,201
97.95999908447266,100.33999633789062,97.01000213623047,99.66999816894531,13728500,0,202
97.31999969482422,99.93000030517578,96.86000061035156,98.06999969482422,12786800,1,203
100.04000091552734,101.55999755859375,97.2699966430664,97.61000061035156,18019900,1,204
103.04000091552734,103.30999755859375,99.37999725341797,100.05000305175781,12234800,1,205
103.06999969482422,104.72000122070312,101.2300033569336,102.58000183105469,12066400,1,206
105.80000305175781,106.20999908447266,102.05999755859375,102.9000015258789,13094000,0,207
105.12000274658203,106.91000366210938,104.75,105.0,9841400,1,208
108.37999725341797,110.0999984741211,104.9000015258789,105.12000274658203,15571500,0,209
107.63999938964844,109.37000274658203,106.30000305175781,109.19999694824219,11784600,1,210
109.73999786376953,111.05000305175781,107.23999786376953,107.36000061035156,12484100,1,211
114.05000305175781,114.27999877929688,109.38999938964844,110.36000061035156,17505000,0,212
113.5,115.68000030517578,111.72000122070312,113.75,13814900,1,213
114.05999755859375,114.80000305175781,112.05000305175781,113.38999938964844,10936600,0,214
109.86000061035156,114.0,108.63999938964844,113.36000061035156,16154600,1,215
112.69999694824219,112.83999633789062,108.01000213623047,108.86000061035156,11166400,1,216
112.86000061035156,114.61000061035156,111.41000366210938,113.08000183105469,11039200,0,217
108.91999816894531,115.25,108.19999694824219,112.5199966430664,17568200,0,218
103.6500015258789,109.06999969482422,103.2699966430664,108.33999633789062,18819400,1,219
111.3499984741211,111.6500015258789,101.86000061035156,102.97000122070312,19866200,1,220
117.0999984741211,118.79000091552734,111.69999694824219,112.11000061035156,33016300,1,221
120.62999725341797,121.0,116.0999984741211,117.94000244140625,23353600,0,222
120.22000122070312,123.12999725341797,119.61000061035156,120.25,19253200,1,223
123.83999633789062,124.06999969482422,119.20999908447266,120.8499984741211,17977000,1,224
125.02999877929688,126.19999694824219,121.66000366210938,124.30000305175781,15727000,0,225
123.30999755859375,124.66000366210938,120.02999877929688,123.66999816894531,18335300,1,226
124.16000366210938,125.19999694824219,122.36000061035156,124.2300033569336,10980700,1,227
125.44000244140625,126.38999938964844,123.58999633789062,123.8499984741211,6645500,0,228
123.33000183105469,126.5999984741211,122.88999938964844,126.02999877929688,13894000,1,229
125.37000274658203,125.56999969482422,122.41999816894531,124.47000122070312,12550800,1,230
128.92999267578125,131.35000610351562,124.93000030517578,125.52999877929688,24105700,0,231
126.80999755859375,132.1999969482422,126.38999938964844,129.6199951171875,26647300,1,232
130.92999267578125,130.99000549316406,125.75,127.0,20250400,0,233
125.36000061035156,133.27000427246094,122.75,131.19000244140625,23351600,1,234
126.9800033569336,128.24000549316406,121.0999984741211,121.51000213623047,18591100,0,235
124.19999694824219,128.77999877929688,122.33000183105469,127.69999694824219,17788800,0,236
122.91000366210938,125.20999908447266,121.62000274658203,124.5,13474100,0,237
118.91000366210938,123.0,118.5999984741211,121.44999694824219,16105300,1,238
120.66999816894531,120.9000015258789,114.66000366210938,119.7699966430664,18679300,0,239
118.5999984741211,123.30000305175781,118.54000091552734,121.93000030517578,11760000,1,240
122.63999938964844,123.0,118.08999633789062,119.80000305175781,13181000,0,241
122.51000213623047,126.3499984741211,122.41999816894531,123.97000122070312,17284900,0,242
118.0199966430664,122.19000244140625,117.91999816894531,120.8499984741211,17948100,0,243
116.62999725341797,119.58999633789062,115.66000366210938,119.51000213623047,11670000,0,244
116.23999786376953,117.43000030517578,114.86000061035156,117.30000305175781,9689000,1,245
118.16000366210938,118.55999755859375,115.77999877929688,116.91000366210938,9324300,0,246
117.33000183105469,118.80000305175781,117.30000305175781,118.22000122070312,3531300,0,247
117.11000061035156,117.3499984741211,113.8499984741211,117.26000213623047,8424300,1,248
119.12000274658203,119.5999984741211,116.91999816894531,118.19000244140625,8159200,0,249
116.70999908447266,119.0199966430664,116.43000030517578,118.94999694824219,8149700,0,250
114.37999725341797,117.45999908447266,114.27999877929688,116.20999908447266,9273000,0,251
109.95999908447266,110.0,105.20999908447266,109.0,20794800,0,252
107.66000366210938,110.58000183105469,105.8499984741211,110.44999694824219,17664600,1,253
117.68000030517578,117.91000366210938,104.95999908447266,105.29000091552734,33045700,0,254
114.55999755859375,122.18000030517578,112.29000091552734,116.36000061035156,33636700,0,255
111.38999938964844,117.72000122070312,111.0999984741211,116.33000183105469,18067100,1,256
114.97000122070312,116.79000091552734,111.19999694824219,112.12999725341797,21920400,1,257
116.58000183105469,117.77999877929688,115.08000183105469,116.11000061035156,15133500,0,258
106.55999755859375,114.4800033569336,104.52999877929688,114.43000030517578,24921600,1,259
107.05999755859375,109.25,101.20999908447266,105.6500015258789,23664800,0,260
104.04000091552734,105.5,101.72000122070312,102.43000030517578,19775100,1,261
107.88999938964844,110.13999938964844,105.55000305175781,106.56999969482422,35722800,0,262
107.73999786376953,109.98999786376953,97.05000305175781,108.91000366210938,53009400,0,263
102.3499984741211,108.51000213623047,102.0999984741211,108.31999969482422,31027500,0,264
100.72000122070312,104.98999786376953,99.22000122070312,104.72000122070312,26821800,0,265
99.12000274658203,102.68000030517578,99.0,99.77999877929688,20321100,0,266
97.83000183105469,100.55000305175781,94.8499984741211,99.73999786376953,22083900,0,267
91.1500015258789,97.8499984741211,90.58999633789062,96.61000061035156,25556200,1,268
94.41000366210938,95.25,90.11000061035156,93.83999633789062,24562300,0,269
91.83999633789062,94.38999938964844,90.62999725341797,92.0,20463900,1,270
94.08999633789062,97.18000030517578,91.30000305175781,91.79000091552734,19684500,0,271
91.48999786376953,96.6500015258789,90.7300033569336,95.54000091552734,21906500,0,272
90.73999786376953,92.69000244140625,86.13999938964844,92.41000366210938,27466000,0,273
89.70999908447266,91.25,86.54000091552734,89.5,19108600,0,274
82.79000091552734,88.94999694824219,81.86000061035156,88.2300033569336,25929300,1,275
83.31999969482422,84.69999694824219,79.94999694824219,80.56999969482422,25035600,1,276
86.12999725341797,88.4000015258789,81.55000305175781,81.75,25892900,1,277
88.44999694824219,92.20999908447266,87.41999816894531,89.0,23146500,0,278
86.3499984741211,88.38999938964844,82.91000366210938,87.41999816894531,21820300,1,279
87.4000015258789,89.72000122070312,85.26000213623047,86.63999938964844,19067700,1,280
89.05000305175781,90.13999938964844,87.54000091552734,89.0,16356600,1,281
94.76000213623047,94.7699966430664,89.63999938964844,90.12999725341797,18323800,0,282
90.48999786376953,94.9000015258789,90.30999755859375,94.80000305175781,17695300,0,283
89.2300033569336,91.4000015258789,88.02999877929688,89.9800033569336,14259200,1,284
91.93000030517578,93.11000061035156,88.30000305175781,90.75,16321800,0,285
89.12000274658203,92.48999786376953,89.05000305175781,91.4000015258789,12744400,1,286
91.61000061035156,91.76000213623047,86.69999694824219,88.5,15972800,1,287
94.52999877929688,94.80999755859375,90.20999908447266,91.08000183105469,17898800,1,288
94.79000091552734,97.4800033569336,94.25,95.30000305175781,16975200,0,289
93.41000366210938,97.19999694824219,93.33999633789062,94.80999755859375,13663100,1,290
98.30000305175781,99.16000366210938,93.61000061035156,94.58000183105469,17048800,0,291
97.61000061035156,99.4800033569336,95.9000015258789,98.01000213623047,19102800,1,292
97.93000030517578,98.3499984741211,95.38999938964844,97.83000183105469,15320900,1,293
101.58000183105469,102.22000122070312,98.31999969482422,98.76000213623047,23414600,0,294
95.48999786376953,101.79000091552734,95.25,101.0,23855200,1,295
96.2300033569336,98.27999877929688,94.5,95.0,14797000,1,296
98.0,98.37000274658203,95.0,96.81999969482422,12298700,0,297
97.36000061035156,99.73999786376953,95.44999694824219,98.18000030517578,17002100,1,298
97.66000366210938,99.5999984741211,96.05000305175781,99.51000213623047,15114300,1,299
98.12999725341797,99.41999816894531,97.16999816894531,97.19999694824219,11251900,0,300
97.86000061035156,98.51000213623047,96.43000030517578,97.87000274658203,9691800,1,301
99.3499984741211,99.7300033569336,97.5,97.52999877929688,12630500,1,302
99.72000122070312,101.38999938964844,99.0,99.05000305175781,13825000,1,303
101.12000274658203,102.41000366210938,100.01000213623047,100.5,15453500,0,304
101.05999755859375,102.0999984741211,99.5,101.1500015258789,9578500,0,305
99.83999633789062,101.5199966430664,99.19999694824219,100.4800033569336,9069900,0,306
99.58999633789062,100.38999938964844,98.80999755859375,99.75,8313500,0,307
98.36000061035156,98.8499984741211,97.06999969482422,98.63999938964844,10671100,1,308
101.20999908447266,101.44000244140625,97.81999969482422,98.33999633789062,12432200,1,309
104.12999725341797,104.33000183105469,101.0,101.08000183105469,16008900,0,310
102.19000244140625,104.91000366210938,101.4800033569336,104.6500015258789,14705000,1,311
102.2300033569336,103.52999877929688,101.05000305175781,102.43000030517578,9747500,1,312
105.69999694824219,105.79000091552734,102.47000122070312,102.93000030517578,14182400,0,313
104.3499984741211,105.91999816894531,103.19999694824219,105.9000015258789,10940400,1,314
104.94000244140625,105.75,103.25,103.47000122070312,10060900,0,315
104.83000183105469,106.44000244140625,104.25,105.30000305175781,9605800,0,316
104.44999694824219,106.44000244140625,103.5999984741211,104.30999755859375,10774900,0,317
103.80999755859375,105.33000183105469,102.81999969482422,105.12000274658203,7857600,0,318
102.68000030517578,104.9800033569336,102.62000274658203,104.04000091552734,7451300,1,319
106.9800033569336,107.22000122070312,102.20999908447266,103.1500015258789,12437000,1,320
109.6500015258789,111.27999877929688,107.87999725341797,108.0,16701700,1,321
110.41999816894531,111.63999938964844,109.1500015258789,110.01000213623047,9553700,1,322
111.51000213623047,111.8499984741211,109.77999877929688,110.63999938964844,11746100,0,323
108.4000015258789,110.69999694824219,106.0199966430664,109.9000015258789,32816400,0,324
94.33999633789062,101.37000274658203,94.19999694824219,99.48999786376953,55728800,1,325
96.7699966430664,96.9800033569336,93.13999938964844,94.33999633789062,26613500,0,326
94.9800033569336,97.37999725341797,94.77999877929688,97.30999755859375,19919400,1,327
95.9000015258789,96.69000244140625,94.20999908447266,94.8499984741211,15806300,0,328
93.55999755859375,95.75,92.80000305175781,95.69999694824219,14985400,0,329
92.43000030517578,93.55000305175781,91.25,93.5,15330900,0,330
91.04000091552734,92.5,90.20999908447266,92.18000030517578,12218900,0,331
90.27999877929688,92.66999816894531,90.08999633789062,91.5,11474900,0,332
90.02999877929688,90.55999755859375,88.20999908447266,90.5,13968000,1,333
93.11000061035156,93.22000122070312,89.88999938964844,90.41000366210938,12547000,0,334
91.54000091552734,93.25,91.30000305175781,92.08000183105469,10593900,0,335
90.79000091552734,92.16000366210938,90.3499984741211,91.0,7394700,0,336
89.37000274658203,92.08000183105469,89.25,90.91000366210938,10368500,1,337
90.83999633789062,90.87999725341797,88.11000061035156,88.83000183105469,10433900,0,338
90.54000091552734,91.83000183105469,89.9000015258789,90.7300033569336,9543700,1,339
92.88999938964844,93.25,91.08999633789062,91.13999938964844,11175900,0,340
90.0199966430664,92.58999633789062,89.9000015258789,92.4000015258789,11692900,0,341
87.73999786376953,90.41000366210938,85.73999786376953,90.31999969482422,20408100,1,342
87.87999725341797,88.58999633789062,86.26000213623047,87.38999938964844,11571400,1,343
89.12000274658203,90.0,86.1500015258789,87.55999755859375,11247800,0,344
88.62999725341797,90.87000274658203,88.16999816894531,89.0,11571300,1,345
90.5,91.72000122070312,88.25,88.25,13911800,0,346
89.55000305175781,91.2699966430664,88.30000305175781,90.16000366210938,11450300,1,347
92.48999786376953,93.27999877929688,89.9800033569336,90.08000183105469,15063000,1,348
94.88999938964844,95.29000091552734,92.8499984741211,92.9800033569336,13992300,1,349
97.88999938964844,99.13999938964844,95.75,95.9800033569336,21246000,1,350
100.19999694824219,100.30999755859375,98.30000305175781,99.0,15142900,1,351
102.80999755859375,104.0,101.37999725341797,103.20999908447266,17824700,1,352
103.30000305175781,103.5,101.44000244140625,102.44000244140625,9092100,0,353
102.56999969482422,103.44999694824219,102.12999725341797,102.94999694824219,8725700,0,354
101.51000213623047,101.91999816894531,100.16000366210938,101.5,8393400,0,355
101.25,102.1500015258789,100.7699966430664,101.38999938964844,7992400,0,356
99.58999633789062,101.0,98.52999877929688,100.98999786376953,9224000,1,357
